token_address,from_address,to_address,value,transaction_hash,log_index,block_number
0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,0x27468a0dfe979a0503d5e2ab16915b40187d2da3,8220000000000000000,0x1632532d099494fedc60dce0bce5349e38fc2522552a80670c9c1599d99add6f,46,18978723
0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0xe936f0073549ad8b1fa53583600d629ba9375161,254463402556039656359,0x88ea21ad076cb72b9334624f9b5741d8a9ac4a2b679ece9a72ffe3590c9178ec,238,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1111111254eeb25477b68fb85ed929f73a960582,0xd2777f7bb45a98d84f5f6f5dc368ac453ca73b5a,412900000000000000,0xb0891f90a28fbff39ec3ac5621146a7136f44998ef933fd5f4f264acd2776abc,491,18978723
0x2a85556a6701a02e75bc4de8ec340c6de1b29f72,0xd912b7c94173fb1106633183cc218e0bbcad11ba,0xa7818f994f06546025102fa88dbc53c4c8357e7d,41613785955191435600849,0xe17f6250a363f07b4747263d468d033b8cdef36cb7a88c7ca96392753892e83f,341,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x0704d174ea2f56d8d5fd1f421f3e7b8b2b1ef0df,9169073908,0xf7a30b7ef77f575b9a14e684311fbc9b1d1dc806bfd8aa2ad2a72cc20bebd1f4,149,18978723
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x063ed6f59bd44d8bc99c3b170a3d52b49dcbcfff,0x217ffbe2d33e6a636f9316612a51fb756958a963,5366790000,0x396ba2af1ef327c9e1b0e31763a1b6117038fc55af31fcd40312870cf029de15,47,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0x16169e18779afa64014948ec29053727417e7f63,0x299f96d9cedc08f88f3e43f2c441909dbc22953b,85000000,0x4e41b8df1e37d7a2ec5602f0d81bcea19f3cab812ad3e12f6aeff2fa6c7d5ee1,243,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,0x3d4d081d44de67029aca2ed7656fad1ac68fbb26,389377577,0x1c03c438ad5fd4391174de619835ab3b2ef3654e82ffa3ce0179cd64f2c8dd2a,492,18978723
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xd912b7c94173fb1106633183cc218e0bbcad11ba,586938588,0xe17f6250a363f07b4747263d468d033b8cdef36cb7a88c7ca96392753892e83f,343,18978723
0x8a6d4c8735371ebaf8874fbd518b56edd66024eb,0xa12e1462d0ced572f396f58b6e2d03894cd7c8a4,0x48c04ed5691981c42154c6167398f95e8f38a7ff,2290884509785175363772483,0x649aadac8034e494179b734dfe99302dbc663e55008eca131b223f9dac5aecca,152,18978723
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0x8d4d9fb97d8a4c4711b9293e09ea58d976b9a55d,0xe37e799d5077682fa0a244d46e5649f71457bd09,59712273920019008800,0x55a56abb5ff0eae747014eb9e0935eb3b2af05f460d82e67f78eed654f0df756,48,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x8f1b19622a888c53c8ee4f7d7b4dc8f574ff9068,920121510315046200,0x6a3672b1b3970b9dc5cf594d30138ac018edb39e77925d1e31f8ac41dde4365e,245,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe30062750007002400ba00c47e004a0600e500fb,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,157183715820312500,0x1c03c438ad5fd4391174de619835ab3b2ef3654e82ffa3ce0179cd64f2c8dd2a,493,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,236998068439563673,0xe17f6250a363f07b4747263d468d033b8cdef36cb7a88c7ca96392753892e83f,344,18978723
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0xd1c4d25b35ba2611fb22df0f7276d114931c2923,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,2251240000000000000000,0x0b93f5bf8c3c6489838174f0dd89f4bbe4238cb583f2eae3d49034c042151af5,155,18978723
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xc566940cf6ddbf6836185a6ba9edf2c00e84d362,1194245478400380176,0x55a56abb5ff0eae747014eb9e0935eb3b2af05f460d82e67f78eed654f0df756,50,18978723
0xba386a4ca26b85fd057ab1ef86e3dc7bdeb5ce70,0x8f1b19622a888c53c8ee4f7d7b4dc8f574ff9068,0xcfec1e1eef68b6d5d641b6171fd6296c0d1500a1,8259003248970635849163144926,0x6a3672b1b3970b9dc5cf594d30138ac018edb39e77925d1e31f8ac41dde4365e,246,18978723
0xea01906843ea8d910658a2c485ffce7c104ab2b6,0x3d4d081d44de67029aca2ed7656fad1ac68fbb26,0x2023f4dbefa0318034db5dd3d4a934c79a8da040,2252972906476776755660,0x1c03c438ad5fd4391174de619835ab3b2ef3654e82ffa3ce0179cd64f2c8dd2a,495,18978723
0xd05e3cfe984a00f5d6a1e5b75dee43d7e9ab63c8,0x5dd5f887529db515bdd6cc58def81fde8ab7622b,0x74de5d4fcbf63e00296fd95d33236b9794016631,10000000000000000000000000,0x635db800d636e9494c9ed1b73f285f534ca2a2c96adfacd06f3e7603126f72de,347,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1111111254eeb25477b68fb85ed929f73a960582,0x1f964ff83c54ce447adae5cb93f9ec17018bf55b,99125000000000000,0xe2bfcdf5e8736c9c23ea5ceba7f1e103778a28226f8794b7f0e4e06a0febcea2,157,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb9c4a5522a2f8ba9e2ff7063df8c02ed443337a3,0xe37e799d5077682fa0a244d46e5649f71457bd09,392768353844457675,0x55a56abb5ff0eae747014eb9e0935eb3b2af05f460d82e67f78eed654f0df756,51,18978723
0x12ef10a4fc6e1ea44b4ca9508760ff51c647bb71,0x2239b652eae482dc3550924bb1e9e679aed884cd,0x8c894d91748a42fc68f681090db06720779a7347,4545249056978574540824,0xce2e903fb80ec7535924b3af203fb3061005cdffd5391c55b3ae8f3321f87b01,249,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2023f4dbefa0318034db5dd3d4a934c79a8da040,0xe30062750007002400ba00c47e004a0600e500fb,163613428270544621,0x1c03c438ad5fd4391174de619835ab3b2ef3654e82ffa3ce0179cd64f2c8dd2a,498,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x91e5b0be8ec7f0f86210931ecc3b34c186d79eff,0x1111111254eeb25477b68fb85ed929f73a960582,355722260987185509,0x635db800d636e9494c9ed1b73f285f534ca2a2c96adfacd06f3e7603126f72de,348,18978723
0xdc349913d53b446485e98b76800b6254f43df695,0x1f964ff83c54ce447adae5cb93f9ec17018bf55b,0x74de5d4fcbf63e00296fd95d33236b9794016631,37110234382706923945806,0xe2bfcdf5e8736c9c23ea5ceba7f1e103778a28226f8794b7f0e4e06a0febcea2,158,18978723
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xb9c4a5522a2f8ba9e2ff7063df8c02ed443337a3,58518028441618628624,0x55a56abb5ff0eae747014eb9e0935eb3b2af05f460d82e67f78eed654f0df756,52,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x8c894d91748a42fc68f681090db06720779a7347,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,4487754750520755836,0xce2e903fb80ec7535924b3af203fb3061005cdffd5391c55b3ae8f3321f87b01,250,18978723
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,5007500000,0xc57727b6a4c637770935ff25b6495dd9b1f33f232054465f9b0395bb60e6b9c8,1,18978723
0xd05e3cfe984a00f5d6a1e5b75dee43d7e9ab63c8,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x91e5b0be8ec7f0f86210931ecc3b34c186d79eff,10000000000000000000000000,0x635db800d636e9494c9ed1b73f285f534ca2a2c96adfacd06f3e7603126f72de,349,18978723
0xdc349913d53b446485e98b76800b6254f43df695,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xb93b69644ba3b8cd5628e98d059d38381c7e1a38,36368305131037992532758,0xe2bfcdf5e8736c9c23ea5ceba7f1e103778a28226f8794b7f0e4e06a0febcea2,162,18978723
0xb91a3fd47cfbbd07804e88682bec08101e180096,0xc292b535ab37cbd3001df9ce94ad26ac78484ad8,0xcb63b4ddb9e40aeb1178e8db1de23676473a91e7,2000000000000000,0x932ce596ae2c6c38c412cecbeb7116f380b48d5fea5ff22b8c7bd79bab9a15d9,56,18978723
0x0000000000a39bb272e79075ade125fd351887ac,0x680aaee78f3cdb9893d4d8b89b3eed9745c04904,0x0000000000000000000000000000000000000000,508200000000000000,0xe5e8048ace363311e7bf5f61080187c6f5412ff2ce92e9235f094339d36b121c,254,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,2023067350171720979,0xc57727b6a4c637770935ff25b6495dd9b1f33f232054465f9b0395bb60e6b9c8,2,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x2308b672ce1ecd4fcc5f5479a5dbe56a54db17dd,50000000000000000,0xb23db93f255fa6991f5faaf238b761abefe4035e7cf95936aa64952ebb6f9707,357,18978723
0x0000000000a39bb272e79075ade125fd351887ac,0x823d4aa0e355c599438675c287495400a01c89b0,0x0000000000000000000000000000000000000000,70000000000000000,0xed4fa7e3838bcfb1454a197fa7d4a27b6ba0eba6c451a65f938088972dcb1de3,170,18978723
0xc94ebe983bc608acce7b5266c833887c3b0fad53,0xd00ee60e90073596a1702c7b4c3d8aa96368e358,0x3fdf0b84444ae3554c49aed4e5587a6b1d9afe18,198916549000000000,0x932ce596ae2c6c38c412cecbeb7116f380b48d5fea5ff22b8c7bd79bab9a15d9,57,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0x129423f6100183c82f20336fcf897d0089101240,0xf8659ee1be8278df29109ff5723bfb1a194056fc,100000000,0x000ccd57981c874eab6af40729971fcdede8700e62bea3d939ea5869a4e9147e,258,18978723
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x27213e28d7fda5c57fe9e5dd923818dbccf71c47,7500000,0xc57727b6a4c637770935ff25b6495dd9b1f33f232054465f9b0395bb60e6b9c8,4,18978723
0xa9049425b938c46ac3e312d4cdaeccb26282aeb2,0x2308b672ce1ecd4fcc5f5479a5dbe56a54db17dd,0xa9049425b938c46ac3e312d4cdaeccb26282aeb2,55771709245908613584,0xb23db93f255fa6991f5faaf238b761abefe4035e7cf95936aa64952ebb6f9707,358,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0x144b26b32dfc81c3d1c0b10275742ca5151c7c4a,0x17dade38a1bfed4bd4ef5be684d5896627014c49,1157074231,0x0f9baeeb26198643002b623202e6acf321b3ef0eb7a7508fbc40e8eb214d0066,171,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0xd00ee60e90073596a1702c7b4c3d8aa96368e358,0x3fdf0b84444ae3554c49aed4e5587a6b1d9afe18,0,0x932ce596ae2c6c38c412cecbeb7116f380b48d5fea5ff22b8c7bd79bab9a15d9,58,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x32121e0d11ecc79035045bc7466ede30816c5674,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,68671464674878223,0x5d9043144d471f725646effedda89fbc7f2d201f2e9497d83483afe8f88b9cdb,260,18978723
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x16a7cf1b739fc45d7ceac90ad6a7582126db4b00,5000000000,0xc57727b6a4c637770935ff25b6495dd9b1f33f232054465f9b0395bb60e6b9c8,5,18978723
0xa9049425b938c46ac3e312d4cdaeccb26282aeb2,0x2308b672ce1ecd4fcc5f5479a5dbe56a54db17dd,0x54cc2484ad2567c059e49a948c428309d54291f4,1059662475672263658097,0xb23db93f255fa6991f5faaf238b761abefe4035e7cf95936aa64952ebb6f9707,359,18978723
0xeac32927cf2785cbe0d515298cab448538a8cdd7,0xeac32927cf2785cbe0d515298cab448538a8cdd7,0x00befcb6fd36dd54127eae3bab1ff39538da49dd,7500000000000,0x32a417d5bf05d6ccd4815d9a9d23180e325a60994808afe9b677174de6cba3aa,176,18978723
0xc94ebe983bc608acce7b5266c833887c3b0fad53,0xa9b25c1588f2ec610599192d439845cd334d92b4,0x927a3647978d9ace47e7a1236f3a5a579f2926d4,2000000000000000000,0x932ce596ae2c6c38c412cecbeb7116f380b48d5fea5ff22b8c7bd79bab9a15d9,59,18978723
0x64bc2ca1be492be7185faa2c8835d9b824c8a194,0x3e390b35700bbbb9a36024f554f8b89c354175a1,0x32121e0d11ecc79035045bc7466ede30816c5674,446795000000000000000,0x5d9043144d471f725646effedda89fbc7f2d201f2e9497d83483afe8f88b9cdb,261,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x51c72848c68a965f66fa7a88855f9f7784502a7f,34723409096338198827,0xdd2d216ede67e520011361e6b25c7608accef6c010a87a8d80849771799a1673,7,18978723
0x5026f006b85729a8b14553fae6af249ad16c9aab,0x7d6c9abeee01fc36f0433c3c895e24697a5ae688,0x2c612d8d5afcdc4eec6fcdf9a6b96c1043297134,1561224103951682878876219,0xfdcc963f526f21da450312c582240eb89f9264492e3423199c20f0b36617b497,362,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00befcb6fd36dd54127eae3bab1ff39538da49dd,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,10502492239335723,0x32a417d5bf05d6ccd4815d9a9d23180e325a60994808afe9b677174de6cba3aa,178,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0xa9b25c1588f2ec610599192d439845cd334d92b4,0x927a3647978d9ace47e7a1236f3a5a579f2926d4,0,0x932ce596ae2c6c38c412cecbeb7116f380b48d5fea5ff22b8c7bd79bab9a15d9,60,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x605684b039b373568aeb4871356eefe0eb812ead,140370152259473920,0x13765cce914539eb11863ad9e5c6e04033216bd75c2ed51b7f9cb76016333468,266,18978723
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,86054687500,0xdd2d216ede67e520011361e6b25c7608accef6c010a87a8d80849771799a1673,8,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0869066e8ee776067819ef39a57ef10f7a3c575c,0xb145ba877ee7802a32c0bf2b5a49b4f662005000,440000000000000000,0xd07c6f9c83a380e875031d0f33e195b78f2b86e29b2379d5268ca4ff16f45d67,364,18978723
0xeac32927cf2785cbe0d515298cab448538a8cdd7,0x3c918f2f8ad16ea83e55015cb5d46b6c9555d2e1,0x00befcb6fd36dd54127eae3bab1ff39538da49dd,70611093789633,0x32a417d5bf05d6ccd4815d9a9d23180e325a60994808afe9b677174de6cba3aa,182,18978723
0x227dfbceefdeae5f17061a2a919aa228b27ee792,0xe72b1484dbd7b6996142f0f2c88e4d33f156179a,0xbf4e7578c82c860c097c2ab32a081bd55d95aa02,821663585337437,0x932ce596ae2c6c38c412cecbeb7116f380b48d5fea5ff22b8c7bd79bab9a15d9,61,18978723
0xa3ad8c7ab6b731045b5b16e3fdf77975c71abe79,0x605684b039b373568aeb4871356eefe0eb812ead,0xa3ad8c7ab6b731045b5b16e3fdf77975c71abe79,2870611733294788912831,0x13765cce914539eb11863ad9e5c6e04033216bd75c2ed51b7f9cb76016333468,267,18978723
0x6982508145454ce325ddbe47a25d4ec3d2311933,0x11950d141ecb863f01007add7d1a342041227b58,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,12572309009199902443568670500,0xca1f6f54ab136cce7af58e2249346b05974d996809f8b16442fcea4bf114474a,10,18978723
0x320ed4c7243e35a00f9ca30a1ae60929d15eae37,0xb145ba877ee7802a32c0bf2b5a49b4f662005000,0x320ed4c7243e35a00f9ca30a1ae60929d15eae37,3096858256921737609759,0xd07c6f9c83a380e875031d0f33e195b78f2b86e29b2379d5268ca4ff16f45d67,365,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00befcb6fd36dd54127eae3bab1ff39538da49dd,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,98420236779793407,0x32a417d5bf05d6ccd4815d9a9d23180e325a60994808afe9b677174de6cba3aa,184,18978723
0xb91a3fd47cfbbd07804e88682bec08101e180096,0x5ea2b24f06b49668da4130ccbb227960be2d6c38,0xc184d416a0d168c62a3001d9cc09e8c530a305a7,710000000000000,0x932ce596ae2c6c38c412cecbeb7116f380b48d5fea5ff22b8c7bd79bab9a15d9,62,18978723
0xa3ad8c7ab6b731045b5b16e3fdf77975c71abe79,0x605684b039b373568aeb4871356eefe0eb812ead,0xc1a6f377099c177246f4886aeb8161bf76204856,54541622932600989343792,0x13765cce914539eb11863ad9e5c6e04033216bd75c2ed51b7f9cb76016333468,268,18978723
0x320ed4c7243e35a00f9ca30a1ae60929d15eae37,0xb145ba877ee7802a32c0bf2b5a49b4f662005000,0x0869066e8ee776067819ef39a57ef10f7a3c575c,58840306881513014585423,0xd07c6f9c83a380e875031d0f33e195b78f2b86e29b2379d5268ca4ff16f45d67,366,18978723
0x38e382f74dfb84608f3c1f10187f6bef5951de93,0x844eb5c280f38c7462316aad3f338ef9bda62668,0x7f46a43efc1f4a411d900443280e9d5068422b1f,961099342490451789593,0xb9027ae6f5949a81f49d6a03b792ab686d8a04780ec463579d1280d864491a26,189,18978723
0x227dfbceefdeae5f17061a2a919aa228b27ee792,0xe72b611807bed28c945520a373e76b882d48179a,0xbf49a02e04128a7e1a1c19756294f556ba96aa02,821663585337437,0x932ce596ae2c6c38c412cecbeb7116f380b48d5fea5ff22b8c7bd79bab9a15d9,63,18978723
0xd90d2ab1763777060be4d0ab08411cf03faea955,0x8a0c45215ea00c5e0324a27869cd3d9abb31e6e5,0x839b86370431bdb9085177fd071b48ce1abc5ba7,50000000000000000000000,0xa4d07d37ca0aa4930ab6b16dffa4e35dc0d9dd9dcdb9024c106e3e4714191db9,289,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0x2abeba84bb7685466b8a73c98071c757df1f400a,0xead08250a09d6f6209f6174487f34ac7c5eadccf,200000000,0x68ce37e958664b7f2985c750ab68995a631577faa20d597cf9db11d541f3229b,370,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x844eb5c280f38c7462316aad3f338ef9bda62668,55887965794746904,0xb9027ae6f5949a81f49d6a03b792ab686d8a04780ec463579d1280d864491a26,190,18978723
0xc94ebe983bc608acce7b5266c833887c3b0fad53,0xd00e4211c31b530b6494ffd39095db7ae29ee358,0x3fd03ed228c58fcea6281bc61736105cfd59fe18,198916549000000000,0x932ce596ae2c6c38c412cecbeb7116f380b48d5fea5ff22b8c7bd79bab9a15d9,64,18978723
0x509a38b7a1cc0dcd83aa9d06214663d9ec7c7f4a,0xbd37ddc387b911fb3b811a5033ae40027010060e,0x6e074b3aa4b1fddda2b0fcb6b4c4c70875b548b3,1601009082938945473351,0xd09e850d34a3b656ca5b3d52da0bdb0103a6a09c2a4780ca570fc1a7f0bdf840,290,18978723
0xf51092fe93b4e9282f42c459f05d93d2d079549e,0x00255f11fdc8358d4238850fdaeb02c63ad7b403,0x28c82cf4e06c36d195c1422af9ca4292edbd686b,51697356075254287192599,0x619bfe51302c300faafac9bdf640d8a5c5799c74f12fe6f34bf2702ddea004e0,371,18978723
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,0x2bb4654fe4e7534441789f6d4201a1b8ddacaf10,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,452079566003616660000,0xa318a89ed7d1e0a0773f62dacca5cf948a903760e9f578ada435d764c795f740,193,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0xd00e4211c31b530b6494ffd39095db7ae29ee358,0x3fd03ed228c58fcea6281bc61736105cfd59fe18,0,0x932ce596ae2c6c38c412cecbeb7116f380b48d5fea5ff22b8c7bd79bab9a15d9,65,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0x7627350b3076277629ce884a67cc9be936ad91f8,0x38ea452219524bb87e18de1c24d3bb59510bd783,400260000,0x7a4c098aaa90832892a94ea628c993386b3257ec5436e1feadf7d128a8f09561,297,18978723
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x28c82cf4e06c36d195c1422af9ca4292edbd686b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,2565822732,0x619bfe51302c300faafac9bdf640d8a5c5799c74f12fe6f34bf2702ddea004e0,372,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x744159757cac173a7a3ecf5e97adb10d1a725377,0xe592427a0aece92de3edee1f18e0157c05861564,123039355271012192,0xa318a89ed7d1e0a0773f62dacca5cf948a903760e9f578ada435d764c795f740,195,18978723
0xc94ebe983bc608acce7b5266c833887c3b0fad53,0x5a52b9a7ec4f28f153c3d6e520019fcfaeed6f64,0xf09d8c11fe4e8247be1182a68b3032457f15ea5d,5000000000000000000,0x932ce596ae2c6c38c412cecbeb7116f380b48d5fea5ff22b8c7bd79bab9a15d9,66,18978723
0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,0xc91cb9e917a0c26b25142438bb495bbee4686db2,0x62ccb80f72cc5c975c5bc7fb4433d3c336ce5ceb,238349062274064798697,0x7c36f478b778c63994d24617db40473bcff9f06565c2813d8195528a83e06369,304,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1034999216542214128,0x619bfe51302c300faafac9bdf640d8a5c5799c74f12fe6f34bf2702ddea004e0,375,18978723
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x744159757cac173a7a3ecf5e97adb10d1a725377,452079566003616660000,0xa318a89ed7d1e0a0773f62dacca5cf948a903760e9f578ada435d764c795f740,196,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0x5a52b9a7ec4f28f153c3d6e520019fcfaeed6f64,0xf09d8c11fe4e8247be1182a68b3032457f15ea5d,0,0x932ce596ae2c6c38c412cecbeb7116f380b48d5fea5ff22b8c7bd79bab9a15d9,67,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x62ccb80f72cc5c975c5bc7fb4433d3c336ce5ceb,0x5550d13389bb70f45fcef58f19f6b6e87f6e747d,50578649819677537,0x7c36f478b778c63994d24617db40473bcff9f06565c2813d8195528a83e06369,306,18978723
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,2565822732,0x619bfe51302c300faafac9bdf640d8a5c5799c74f12fe6f34bf2702ddea004e0,376,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,304684129,0xa318a89ed7d1e0a0773f62dacca5cf948a903760e9f578ada435d764c795f740,199,18978723
0xb91a3fd47cfbbd07804e88682bec08101e180096,0x6d280365d47544b1ed7f4d94aec7d71cc2ee169a,0x24ad807fcf24a9b504fc67c6322a81a42c48dd37,702115789879819,0x932ce596ae2c6c38c412cecbeb7116f380b48d5fea5ff22b8c7bd79bab9a15d9,68,18978723
0x6bea7cfef803d1e3d5f7c0103f7ded065644e197,0x4006bed7bf103d70a1c6b7f1cef4ad059193dc25,0x00255f11fdc8358d4238850fdaeb02c63ad7b403,23200320920599542279601,0x619bfe51302c300faafac9bdf640d8a5c5799c74f12fe6f34bf2702ddea004e0,378,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe592427a0aece92de3edee1f18e0157c05861564,0x11b815efb8f581194ae79006d24e0d814b7697f6,123039355271012192,0xa318a89ed7d1e0a0773f62dacca5cf948a903760e9f578ada435d764c795f740,200,18978723
0xc94ebe983bc608acce7b5266c833887c3b0fad53,0xa9b6fc3a665bf6c2e886ac1307d6d7b105b192b4,0x927a364f10feb93ca31c5ca1182474939f2926d4,2000000000000000000,0x932ce596ae2c6c38c412cecbeb7116f380b48d5fea5ff22b8c7bd79bab9a15d9,69,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x4006bed7bf103d70a1c6b7f1cef4ad059193dc25,1034999216542214128,0x619bfe51302c300faafac9bdf640d8a5c5799c74f12fe6f34bf2702ddea004e0,379,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0xad01c20d5886137e056775af56915de824c8fce5,295647,0xa318a89ed7d1e0a0773f62dacca5cf948a903760e9f578ada435d764c795f740,203,18978723
0x6e8908cfa881c9f6f2c64d3436e7b80b1bf0093f,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0xcc290a463aa1c2afd36990f1eec40b734c3bf3f3,44513218785967881887472,0x375d38fb65fbb86353aced142899b7155773a1804553f3b1b3b4b69a8325e99a,71,18978723
0x6089184c7890d6cddf631c8009fb6ad908a89728,0x593039d2f45e22c323f6ea8011860b0a0ead5008,0x6089184c7890d6cddf631c8009fb6ad908a89728,180277563773199464654961,0x673ac5c473a5be3a903737dd9b262cb9c0f5ffc76a831f980bffc139add7a925,383,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x2bb4654fe4e7534441789f6d4201a1b8ddacaf10,304388482,0xa318a89ed7d1e0a0773f62dacca5cf948a903760e9f578ada435d764c795f740,204,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcc290a463aa1c2afd36990f1eec40b734c3bf3f3,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,413951508426309170,0x375d38fb65fbb86353aced142899b7155773a1804553f3b1b3b4b69a8325e99a,73,18978723
0x6089184c7890d6cddf631c8009fb6ad908a89728,0x6089184c7890d6cddf631c8009fb6ad908a89728,0x0000000000000000000000000000000000000000,180277563773199464654961,0x673ac5c473a5be3a903737dd9b262cb9c0f5ffc76a831f980bffc139add7a925,384,18978723
